business_code,name,restaurant_type,part_of_hotel,hotel,ambience_score,tour_category,tci_score,city_name
FB81342,Restaurant,coffee-shop,True,HO12067,5.4,Food,5.4,Thrissur
FB80576,Coffee Shop,coffee-shop,True,HO10214,8.8,Food,8.8,Kumarakom
FB80771,Dining,multi-cuisine,True,HO11200,4.0,Food,5.0,Kanha
FB81460,Ida,coffee-shop,True,HO12565,5.2,Food,5.2,Mararikulam
FB80211,Khana Pakana,coffee-shop,True,HO10006,8.0,Food,8.0,Varanasi
FB80795,Sapphire,coffee-shop,True,HO10821,2.8,Food,2.8,Mumbai
FB80763,Citrus Junction,coffee-shop,True,HO11100,7.2,Food,7.2,Gandhinagar
FB81357,Copper Chimney (Kalaghoda),multi-cuisine,False,,8.8,Food,8.8,Mumbai
FB81437,Savor,coffee-shop,True,HO12535,6.4,Food,6.4,Udaipur (RJ)
FB80160,Latitude,coffee-shop,True,HO10629,8.4,Food,8.4,Aurangabad (MH) 
FB80622,The Dining Room,coffee-shop,True,HO10380,9.0,Food,9.0,Ranthambore
FB80052,NH46,coffee-shop,True,HO10147,,,,Vellore
FB80856,Vaishali,coffee-shop,True,HO10741,5.6,Food,5.6,Kushinagar
FB80889,Food Exchange,coffee-shop,True,HO11469,6.0,Food,6.0,Jodhpur
FB81029,Darbar Hall,coffee-shop,True,HO11596,6.8,Food,6.8,Jaipur
FB80237,Sukh Mahal,coffee-shop,True,HO10325,8.8,Food,8.8,Jaipur
FB80864,Shahenshah,coffee-shop,True,HO11372,5.2,Food,5.2,Agra
FB80491,Cafe Du Mahe,coffee-shop,True,HO10150,7.2,Food,7.2,Kochi (Cochin)
FB81052,Shamiana,coffee-shop,True,HO12178,7.0,Food,7.0,Mumbai
FB81054,The Restaurant,coffee-shop,True,HO12176,6.7,Food,6.7,Ranthambore
FB80795,Sapphire,coffee-shop,True,HO10821,3.4,Food,3.4,Mumbai
FB81018,Mohan Mahal,specialty-restaurant,True,HO10325,8.8,Food,8.8,Jaipur
FB80141,Jasmine Bay,coffee-shop,True,HO10238,8.6,Food,8.6,Kovalam
FB80625,Machaan,coffee-shop,True,HO10134,7.2,Food,7.2,Corbett
FB81017,Megu,specialty-restaurant,True,HO10302,9.4,Food,9.4,New Delhi
FB80591,Citrus Cafe,coffee-shop,True,HO10550,7.0,Food,7.0,Alappuzha (Alleppey)
FB80216,Bazaar,coffee-shop,True,HO10071,7.1,Food,7.1,Chennai
FB80823,Maya Nagri,multi-cuisine,True,HO11012,7.0,Food,7.0,Pushkar
FB80478,Kava,coffee-shop,True,HO10653,7.6,Food,7.6,Jodhpur
FB81530,Varq,specialty-restaurant,True,HO10236,8.6,Food,8.6,New Delhi
FB81208,The Restaurant,coffee-shop,True,HO10552,6.4,Food,6.4,Bundi
FB81572,Restaurant,coffee-shop,True,HO11169,6.9,Food,6.9,Nainital
FB81038,Shamiana,coffee-shop,True,HO11578,7.0,Food,7.0,Patna
FB81467,The Sound of Music,coffee-shop,True,HO12029,6.4,Food,6.4,Munnar
FB81459,Jaipur Courtyard,multi-cuisine,False,,6.8,Food,6.8,Jaipur
FB80405,The Cortile,coffee-shop,True,HO10569,8.4,Food,8.4,Ranthambore
FB81240,Lotus Cafe,coffee-shop,True,HO10192,6.6,Food,6.6,Mumbai
FB80819,Citrus Cafe,coffee-shop,True,HO11329,5.4,Food,5.4,Hyderabad
FB81308,Dining Room,coffee-shop,True,HO10593,1.0,Food,7.5,Luni
FB80750,The Restaurant,coffee-shop,True,HO11162,8.4,Food,8.4,Narendra Nagar (UK)
FB80773,The Society,coffee-shop,True,HO11182,3.4,Food,3.4,Chennai
FB81071,To Be Discussed,coffee-shop,True,HO12188,7.0,Food,7.0,Udaipur (RJ)
FB80606,Zaika,coffee-shop,True,HO10242,5.4,Food,5.4,Jaipur
FB81575,Pier Dining,coffee-shop,True,HO10027,7.7,Food,7.7,Kochi (Cochin)
FB81415,Darbar Hall,coffee-shop,True,HO11972,6.8,Food,6.8,Patiala
FB81305,Zodiac,coffee-shop,True,HO12376,6.8,Food,6.8,Chennai
FB81607,Restaurant,coffee-shop,True,HO12764,7.7,Food,7.7,Pollachi
FB80778,Citrus Cafe,coffee-shop,True,HO10516,7.8,Food,7.8,Katra
FB80749,The Restaurant,coffee-shop,True,HO11133,5.4,Food,5.4,Karauli
FB81073,Indish,coffee-shop,True,HO11874,5.0,Food,5.0,Gwalior
FB81157,The Restaurant,coffee-shop,True,HO11937,6.0,Food,6.0,Manali
FB80061,Zenana chowk Dining area,multi-cuisine,True,HO10026,5.9,Heritage,6.5,Udaipur (RJ)
FB80618,Machan,coffee-shop,True,HO10765,8.4,Food,8.4,Wayanad
FB80399,Jodhpur Cafe,coffee-shop,True,HO10489,8.0,Food,8.0,Jodhpur
FB81436,Trophe Dine N Drink,coffee-shop,True,HO12547,7.1,Food,7.0,Goa
FB81197,Restaurant,coffee-shop,True,HO12134,7.4,Food,7.4,Udumalpet
FB80456,Granary,coffee-shop,True,HO10032,9.2,Food,9.2,Kumarakom
FB81058,TreeTop,coffee-shop,True,HO11744,7.2,Food,7.2,Corbett
FB81322,Cafe Samsara,coffee-shop,True,HO12390,7.5,Food,7.5,Kumarakom
FB81424,IJA,coffee-shop,True,HO12472,7.3,Food,7.3,Naukuchiatal
FB80964,Bazaar (ADD),coffee-shop,True,HO11530,7.6,Food,7.6,Jaisalmer
FB81209,The Restaurant,coffee-shop,True,HO12292,6.6,Food,6.6,Jodhpur
FB81119,Riverview,coffee-shop,True,HO11970,6.4,Food,6.4,Panna
FB80245,Anghiti,coffee-shop,True,HO10428,3.6,Food,3.6,Jodhpur
FB80360,The Baradari Mahal,coffee-shop,True,HO10369,5.4,Food,5.4,Jaipur
FB80741,The Lodge,coffee-shop,True,HO10165,6.4,Food,6.4,Jarar
FB80254,Cafe Pride,coffee-shop,True,HO10286,7.2,Food,7.2,New Delhi
FB80744,The Restaurant,coffee-shop,True,HO11168,5.8,Food,5.8,Mount Abu
FB81068,Suraman Mahal,coffee-shop,True,HO10399,7.6,Food,7.6,Jaisalmer
FB80654,Zodiac,coffee-shop,True,HO10975,4.8,Food,4.8,Ahmedabad
FB80955,Fiesta,coffee-shop,True,HO11217,5.8,Food,5.8,Hampi (Hosapete)
FB81606,Spring,coffee-shop,True,HO10328,7.0,Food,7.0,New Delhi
FB80083,Madhushala,bar,True,HO10026,7.6,Food,8.8,Udaipur (RJ)
FB80150,Laranja,coffee-shop,True,HO10158,8.4,Food,8.4,Goa
FB80526,Ocean,coffee-shop,True,HO10033,8.8,Food,8.8,Varanasi
FB80364,Shikaar Bagh,coffee-shop,True,HO10273,8.4,Food,8.4,Jaipur
FB80307,Oasis,coffee-shop,True,HO10344,7.0,Food,7.0,Jodhpur
FB81277,Zodiac,coffee-shop,True,HO12347,6.0,Food,6.0,Puri
FB80830,Restaurant,coffee-shop,True,HO11145,6.2,Food,6.2,Mandawa
FB80724,Zodiac,coffee-shop,True,HO11085,5.0,Food,5.0,Visakhapatnam
FB80029,The Eatery,coffee-shop,True,HO10004,7.6,Food,7.6,Jaipur
FB81629,Khajur Mahal,coffee-shop,True,HO12158,7.0,Food,7.0,Alwar
FB81568,Stix,specialty-restaurant,True,HO10098,5.2,Food,5.2,Chennai
FB81613,Restaurant,coffee-shop,True,HO12508,6.5,Food,6.5,Bengaluru
FB80774,Citrus,coffee-shop,True,HO10387,9.2,Food,9.2,Mumbai
FB80039,Darbhanga,coffee-shop,True,HO10040,7.9,Food,7.9,Varanasi
FB80758,Terracotta,coffee-shop,True,HO10965,8.2,Food,8.2,Sasan Gir
FB80261,The Edge,coffee-shop,True,HO10456,8.0,Food,8.0,Dharamshala
FB80672,Jhupa,coffee-shop,True,HO10979,6.2,Food,6.2,Ranakpur
FB81126,Florence Dining Room,coffee-shop,True,HO11628,5.8,Food,5.8,New Delhi
FB80151,Mynt,coffee-shop,True,HO10737,8.6,Food,8.6,Pakyong
FB81482,KB Cafe,coffee-shop,True,HO11139,6.5,Food,6.5,Sariska
FB81351,Cedar Club House,multi-cuisine,False,,8.2,Food,8.2,New Delhi
FB80348,Jharokha Cafe,coffee-shop,True,HO10493,8.8,Food,8.8,Narlai
FB80999,The Great Kabab Factory,specialty-restaurant,True,HO11566,6.6,Food,6.6,Chennai
